0.000303592,1.855414159,0.459751634,-0.027083495,-0.232020478,-0.011699793,-0.036977312,-0.276591363,-0.348596023,-0.108534903,-1.373198758,-1.22259404,0.00367118,0.029923787,0.058105304,0.465713037,1.130270439,-0.020481412,-1.397265848,0.907864834,-2.42202104,-0.078288313,0.642033163,-0.127136441,-0.078054515,-1.270180667,0.053110463,0
0.111295497,-0.33964068,0.374513197,-0.125124561,0.517490195,-0.011699793,-0.103580692,-0.18758171,-0.105389132,0.83365084,-0.165042697,-0.232021709,-0.106594358,-0.067428599,-0.020211088,0.947054028,1.066358527,0.041544014,-0.428558038,0.294473276,-0.869765604,-0.159299787,0.568701903,-0.036091495,-0.109001667,-0.965163729,0.579855432,0
-0.031259205,0.886169165,1.818119452,-0.065464925,-0.769405488,-0.747115325,0.102346836,-0.350122463,-0.955627774,0.591374506,-0.187944728,-0.30667137,0.036765955,0.049073153,0.289107351,0.603239034,1.129452287,-0.056648435,-1.585040938,0.640041471,-2.057572193,-0.10786066,1.519196584,1.110726739,-0.171945912,0.354077747,1.69384995,0
0.135613612,0.65811152,0.992162805,-0.154990634,0.361931376,-0.256838303,-0.034239881,-0.123677934,-0.272539858,1.291283915,1.333726114,-0.33166926,-0.118318342,-0.051265272,0.065292657,1.015817027,1.059772983,0.363625079,-0.013958253,0.250866598,-0.195322224,-0.163584337,0.988245164,0.353822239,-0.083419212,0.004526316,1.36085716,0
0.132288703,-0.311133474,0.669874464,-0.126840147,-0.09060337,-0.011699793,-0.072823347,0.057631535,-0.119402313,1.3451231,-0.077413302,-0.325679666,-0.103409552,-0.042704792,0.037407103,1.245027023,1.088587733,0.140021285,-0.399298917,0.659545124,-0.632844908,-0.161597174,1.231008698,0.829678497,-0.140348636,0.41356927,1.643979697,0
0.157444264,1.228255634,0.242216636,-0.202072904,-0.62798838,-0.501976814,-0.132829432,-0.077446116,0.004031369,-0.37773083,1.449165214,-0.495330141,-0.166503014,-0.060906867,-0.081661178,-0.26775895,0.580149443,0.28877047,-0.040908073,-0.52136101,-0.325436862,-0.153442945,0.264378498,-0.534992106,-0.016475653,-1.248805668,0.05922981,0
-0.197460238,0.030952994,1.440684798,0.167612775,-0.232020478,-0.011699793,0.128731827,-0.123501541,-0.934786857,-0.162374088,0.12276001,-1.321354609,0.250815124,0.298616349,0.457081795,0.969975028,1.136129303,-0.035481264,-0.192486682,0.999814685,-1.439674268,0.074469357,1.110179923,-0.248397465,-0.058681651,-1.590329385,-0.10658238,0
0.059917062,0.430053874,0.583761822,-0.102029894,-0.401721008,0.233438718,-0.062104348,-0.179673768,-0.291382048,-0.37773083,-0.775922288,-1.312632949,-0.016566151,0.064790417,0.050412472,0.190661042,1.114521008,0.096998286,-0.707861496,1.039866364,-1.941646719,-0.054032756,0.575542902,-0.295738192,-0.078134586,-1.578641021,-0.167783045,0
0.160508434,1.000197988,0.292281978,-0.204423217,-0.430004429,-0.256838303,-0.124052762,-0.079395484,0.004915936,-0.593087571,0.914173572,-0.229535025,-0.16245399,-0.070489843,-0.073264441,-0.359442948,0.046934526,0.365491116,-0.019547511,-1.179566976,-0.350009247,-0.145119766,0.23548466,-0.678390862,-0.030562643,-1.341430664,-0.252058721,0
0.167140492,0.65811152,0.297163502,-0.150826522,0.107380581,0.478577229,-0.122756749,0.097885092,0.002122958,0.752892062,1.051047527,-0.870623756,-0.127121096,-0.061522142,-0.038895206,0.740765032,1.088587733,0.512949322,-0.250084585,0.300607407,0.035634046,-0.161491448,0.675313076,0.080135437,-0.166955559,-0.537055695,0.713684529,0
-0.19790426,1.769892542,1.287754503,0.145720436,-0.500712983,-0.256838303,0.12345949,-0.062331428,-0.776379208,-0.37773083,-2.124820955,-1.384012844,0.215401843,0.453593909,0.411642472,0.740765032,1.162892848,-0.077331917,-0.159170155,1.15250026,-2.219411539,0.090723661,1.266920377,-0.040962212,-0.10400981,-1.401698395,-0.106133135,0
0.153937384,1.114226811,0.291510853,-0.191540126,-0.79768891,-0.256838303,-0.124136747,-0.026460184,-0.000487132,-0.593087571,0.587250619,-0.596001781,-0.141152171,-0.062040109,-0.066655255,-0.451126946,0.240742533,0.331736825,-0.243510449,-0.608192343,-0.411044515,-0.119911189,0.054241498,-0.688481095,-0.03218369,-1.619305654,-0.42802321,0
0.177060161,0.715125931,0.121854162,-0.190156158,-0.019894816,-0.134269048,-0.161210036,0.020226868,0.088001041,0.376017765,1.047837268,-0.53008388,-0.169594245,-0.08765892,-0.113514736,0.442792037,0.693397983,0.589348292,-0.034526998,0.11671073,-0.241226954,-0.171226977,0.503718042,-0.186883759,-0.076077512,-0.450706582,0.430712492,2
0.168952122,0.487068285,0.113357512,-0.215503375,-0.571421537,-0.992253836,-0.143411063,-0.241581523,0.050234666,-0.431570015,1.090951553,-0.234369782,-0.181766275,-0.087225378,-0.121480772,-0.496968946,-0.047661745,0.309452761,-0.016981983,-1.40052826,-0.467618137,-0.161555532,-0.13762272,-1.095236819,-0.083353103,-1.675909818,-0.34254551,0
-0.030116918,1.798399748,1.029183457,-0.002173018,-0.514854694,-0.011699793,-0.002819904,-0.037782207,-0.44992899,-0.216213274,-1.694715315,-1.239092647,0.063346844,0.173362091,0.220164294,0.603239034,1.132770349,0.013488502,-0.961641022,1.254406551,-2.072314277,-0.024187844,1.261976256,0.089938314,-0.099139519,-1.360463198,0.021663818,0
0.160214141,1.627356513,0.10977905,-0.183174636,-0.345154164,-0.011699793,-0.133874178,0.026176766,0.077191219,0.699052877,-0.040211464,-0.229908188,-0.156980907,-0.086674292,-0.097150292,0.534476036,1.048833234,0.337489259,-0.245320081,0.179449449,-0.410795669,-0.168813338,0.85159467,0.252498502,-0.13498538,-0.334562647,0.994341088,0
-0.202971028,0.316025051,0.560970194,0.334893932,0.305364533,0.478577229,0.065867629,-0.084707388,-0.620747948,0.537535321,-1.348752712,-1.038148074,0.209199235,0.07336613,0.308871572,1.795131013,1.139789327,-0.11060301,-2.06938267,0.832418415,-1.309152504,-0.051486648,1.39336718,0.256920601,-0.16992678,-0.882802041,0.37440533,0
-0.065653999,-0.567698325,1.306085372,0.021933896,0.121522292,0.478577229,-0.025061374,-0.138646145,-0.572314657,1.506640656,-0.950421447,-0.378824853,0.064558531,-0.022858121,0.227828516,1.93265701,1.081047616,-0.109200325,-0.316180261,1.100458673,-1.934275301,-0.127702253,1.837909644,1.244394437,-0.173989877,0.230854017,1.491214685,0
0.119252647,0.886169165,0.237487755,-0.146239301,-0.005753105,0.233438718,-0.112304863,0.01351364,-0.036685125,0.42985695,-0.343579518,-0.933070097,-0.118511573,-0.055615216,-0.064828235,0.694923033,1.079095815,0.147306667,-0.536726161,0.617685868,-1.34055425,-0.151821404,0.732531814,0.00774496,-0.063686205,-0.942354881,0.430470207,0
0.072712562,2.054964599,0.158845779,-0.100590073,-0.472429562,0.233438718,-0.10192639,-0.047175641,-0.110374313,0.241419801,-1.434016366,-0.885023078,-0.089900855,-0.029788955,-0.032371013,0.83244903,1.147685676,-0.024096879,-0.936706845,1.001450716,-2.017300584,-0.134775155,1.240476409,0.61856137,0.021617962,-0.459711947,0.726905916,0
-0.00760151,0.087967406,0.526364972,0.055949635,-0.316870743,0.601146484,-0.034920259,0.083962456,-0.105242243,-0.270052459,-0.215959333,-1.324756146,0.04546101,0.096497979,0.095787576,0.419871038,1.150292423,0.012680408,-1.312343473,1.059674762,-0.682087807,-0.04041171,0.687978867,-0.046299985,-0.032671125,-1.064463763,-0.116537101,1
0.166465013,-0.197104651,0.191314213,-0.130552887,0.305364533,0.846284995,-0.115804081,0.038915046,0.020287219,0.349098172,-0.14006484,-1.029735323,-0.111381114,-0.056354457,-0.063663864,0.511555036,1.076016902,0.557033861,-0.189642738,0.288160657,-0.913813625,-0.145317956,0.121879345,-0.607856589,-0.098195277,-1.293313783,0.192983062,0
0.145055458,0.430053874,0.198617112,-0.163254689,-0.458287851,0.478577229,-0.126434349,0.022236321,0.015038849,-0.431570015,-0.315119653,-1.235895242,-0.1187156,-0.021798873,-0.056763438,-0.130232952,1.101305967,0.347524316,-0.36738071,0.361253955,-1.009485725,-0.12035079,0.159987859,-0.618490116,-0.134665051,-1.645951201,-0.36992967,0
0.123279656,-0.197104651,0.191661808,-0.166978347,0.135664003,-0.011699793,-0.129088935,0.040169481,0.032520621,1.452801471,-0.243537802,-0.355238698,-0.14364136,-0.084380285,-0.072253549,1.474237019,1.099589728,-0.061805313,-0.494231388,0.774793985,-0.823589713,-0.171155251,1.381225445,0.919196011,-0.121894158,0.267319275,1.55176773,0
-0.118517368,0.487068285,0.237628808,0.122884959,-0.401721008,0.233438718,-0.017199965,-0.079359747,-0.300983803,-0.000856532,-2.274661921,-1.210932374,0.086915689,0.085105379,0.117483091,1.153343024,1.224017057,-0.177938725,-0.7609339,1.226690833,-2.253988243,-0.047678575,1.656658296,0.508733021,-0.095829465,-0.797762206,0.249734751,0
0.161703693,1.000197988,0.134927689,-0.211533774,-0.288587321,-0.256838303,-0.142612743,-0.089847701,0.048916,-0.37773083,0.946378849,-0.716636757,-0.176819575,-0.076114396,-0.108159034,-0.26775895,0.679358873,0.239183561,-0.04361649,-0.38601155,-0.638634347,-0.161190285,0.060105786,-0.848595097,-0.057181497,-1.477347779,-0.202520331,0
0.059987387,-1.052320822,0.273481314,-0.057903019,0.729615857,0.478577229,-0.08621035,-0.049257124,0.032517305,2.15271088,1.362337638,-0.340621992,-0.107708656,-0.088160745,-0.070822101,2.207709005,1.062580574,-0.136925333,-1.195799962,0.659545124,-0.331627671,-0.168360204,1.30360148,0.884474067,-0.189400674,0.125131781,1.654639062,1
-0.048659194,0.316025051,0.362354746,0.055267239,-0.331012454,0.233438718,-0.016081235,0.153933257,-0.150747075,-0.162374088,-0.879702404,-1.313264016,0.056039818,0.112812859,0.11713989,0.603239034,1.207473428,-0.059648737,-2.092543403,1.329677508,-1.509735876,-0.039270382,0.844502546,0.058637283,-0.041343883,-1.304754618,-0.06009746,0
0.147588554,1.741385336,0.290994551,-0.216562905,-0.939106018,-1.482530857,-0.107588441,-0.092080028,0.010110938,-0.754605127,0.51319033,-0.149761541,-0.173353906,-0.061900295,-0.079008883,-0.726178941,0.155547543,-0.121437244,0.028226204,-1.14454281,0.066606465,-0.129831726,0.065110653,-1.119478177,0.008286517,-0.748903113,-0.690827317,2
0.151098821,1.313777251,0.307961265,-0.214978263,-0.599704959,-0.624546069,-0.113619415,-0.18922213,-0.048135833,-0.646926756,0.718313401,-0.468996375,-0.171750107,-0.063580116,-0.078697432,-0.565731944,0.393357372,0.029436188,0.058545402,-0.529925015,-0.468661839,-0.14442282,-0.053543169,-1.038862094,-0.000172488,-0.828191411,-0.411921223,0
0.186931059,-0.510683914,0.151986488,-0.177433442,1.182150602,0.96885425,-0.140350139,-0.030455734,0.04289986,1.614319027,1.121656673,-0.635339273,-0.161057154,-0.093202712,-0.094738213,1.245027023,1.049070362,0.81444997,0.096234162,0.160435885,-0.270487269,-0.173842807,0.398012496,-0.279931778,-0.121907977,-0.429653355,0.80782995,0
0.038402177,0.287517846,0.377174249,-0.038242909,0.107380581,0.478577229,-0.088213636,-0.136542224,-0.156164823,0.42985695,-1.320480768,-1.003925175,-0.031155224,-0.035926312,-0.004726307,1.176264024,1.087161848,-0.019009942,-1.176574131,1.137990461,-2.176898708,-0.122816075,1.004840628,0.314735864,-0.111360365,-0.87565475,0.389118008,0
0.144964242,0.544082697,0.637437355,0.546264671,-0.684555224,-0.747115325,0.15543489,-1.490597556,-1.918800169,-0.862283497,-0.418837381,-0.454351209,0.39713142,0.014245781,0.181443176,0.190661042,-0.144683561,0.60901409,7.557541184,-2.188133813,0.066606465,0.717614514,0.774980044,-0.895155164,0.03662737,0.753000227,-0.907441611,0
0.081230684,-0.083075828,-0.296028033,-0.169194819,-0.345154164,-0.501976814,-0.154706414,0.529095246,0.222895114,1.23744473,-0.418837381,1.2061123,-0.182665934,-0.104107679,-0.142272374,-1.551334926,-0.227351518,-2.042734249,-0.191921867,0.02567639,0.066606465,-0.177835304,-1.584827103,1.815586745,-0.194217743,0.892121467,1.895963489,0
0.085873323,-0.026061417,-0.296028033,-0.168729837,-0.401721008,-0.379407559,-0.155830635,0.529095246,0.222895114,1.075927174,-0.418837381,1.168227254,-0.179716242,-0.103850844,-0.143036076,-1.551334926,-0.273551988,-1.883057512,-0.191921867,0.02567639,0.066606465,-0.173828389,-1.584827103,1.766752091,-0.196757622,0.835670258,1.776889771,0
0.11031279,-0.083075828,-0.176391097,-0.093866698,-0.486571272,-0.501976814,-0.113429979,0.079113033,-0.079286917,-0.754605127,-0.418837381,-0.299549464,-0.102411193,-0.088022279,-0.08914151,0.007293045,-0.139774719,0.223012424,0.195411731,0.02567639,0.066606465,-0.046153823,0.118446831,-0.571745503,-0.001948676,0.85585044,-0.827485452,0
0.16623015,-0.681727148,-0.261511284,-0.198575899,0.475065062,0.233438718,-0.179952147,0.019279484,0.165516233,0.376017765,-0.418837381,-0.30667137,-0.182310887,-0.109668177,-0.185104745,0.649081034,0.129056563,0.302526747,-0.066565084,0.02567639,-0.058177451,-0.174066126,0.264378498,-0.440361027,-0.099712338,0.14544428,-0.272985315,2
0.264210833,-0.396655091,-0.296028033,0.027297875,-0.062319948,-0.011699793,-0.180364433,0.529095246,0.222895114,-0.700765942,-0.418837381,1.175989165,-0.107376115,-0.088288406,0.008331035,0.28234504,-1.78404857,1.349359429,0.977282959,0.02567639,0.066606465,-0.067948355,0.042058274,-0.435901094,0.001971786,0.726738677,-0.9009812,0
0.164973463,0.373039463,-0.284664565,-0.221257995,-0.557279826,-0.256838303,-0.188065039,-0.424625734,0.198455725,-0.512328793,-0.418837381,-0.426661239,-0.20076178,-0.110864127,-0.202332505,-0.313600949,0.02112938,-0.063964926,-0.191921867,0.02567639,0.066606465,-0.17813529,0.042859077,0.474698506,0.064511517,0.432177591,-0.082993865,0
0.184257983,0.25901064,-0.263538842,-0.182034106,-0.543138116,-0.501976814,-0.180772358,-1.159672853,0.139078459,-0.808444312,-0.418837381,-0.321264733,-0.18082157,-0.105790244,-0.186902129,0.328187039,-0.292651195,0.793093699,0.15082895,0.02567639,0.066606465,-0.144729625,0.792722955,-0.894033549,0.062907085,0.771984749,-0.895388351,0
0.177002698,0.772140342,-0.241062904,-0.202210603,-0.769405488,-0.747115325,-0.176341688,-1.424519411,0.122910176,-0.808444312,-0.418837381,-0.403586265,-0.17676543,-0.106379469,-0.191815726,0.121898043,-0.17974249,0.583505933,0.119772089,-1.87592981,0.066606465,-0.138116923,0.755573735,-0.690898546,-0.062051262,0.676053891,-0.812758621,0
0.188739794,0.316025051,-0.197101299,-0.138489022,-0.599704959,-0.501976814,-0.160410126,-2.126851814,-0.012357733,-0.808444312,-0.418837381,-0.396229026,-0.15493626,-0.102739004,-0.174630752,0.28234504,-0.206371476,0.771198943,0.663567062,-2.174753642,0.066606465,-0.109813549,0.792722955,-0.868984146,0.13882492,0.771984749,-0.868497699,0
0.184316308,0.116474611,-0.251413235,-0.165083029,-0.486571272,-0.501976814,-0.17321795,-2.321100275,0.069526463,-0.862283497,-0.418837381,-0.570230199,-0.170865816,-0.107448988,-0.19404532,0.419871038,-0.084879975,0.7484487,0.396235235,-2.374124585,0.066606465,-0.12301999,0.832884274,-1.079399132,-0.061231,0.85528378,-0.974939865,0
0.16314289,0.144981817,-0.189425686,-0.142909169,-0.514854694,-0.501976814,-0.146783594,-1.72123466,-0.031931018,-0.808444312,-0.418837381,-0.344476397,-0.121949787,-0.102134649,-0.172908651,0.419871038,-0.264679231,0.477015664,0.58627204,-2.192864177,0.066606465,-0.065790097,0.900042923,-0.770197768,-0.073717741,0.897006752,-0.886670377,0
